                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                 1.1528,                0.67795,                 1.0909,                0.69713,                0.66995,                0.67615,                0.43675,                 1.2038,                0.77547,                 1.1138,              0.0092426,              0.0092426,              0.0092426
                    155,                 1.1465,                0.67107,                 1.0919,                 0.6991,                0.66567,                 0.6764,                0.43692,                 1.2026,                0.77443,                 1.1134,              0.0092377,              0.0092377,              0.0092377
                    156,                 1.1474,                0.67695,                 1.0936,                0.70317,                0.66403,                0.67688,                 0.4366,                 1.2023,                0.77489,                 1.1137,              0.0092327,              0.0092327,              0.0092327
                    157,                 1.1358,                0.66716,                 1.0865,                0.69651,                0.67136,                0.67803,                0.43566,                 1.2013,                0.77427,                 1.1136,              0.0092278,              0.0092278,              0.0092278
                    158,                 1.1325,                0.66515,                  1.089,                0.70016,                 0.6679,                0.67607,                0.43449,                 1.2002,                0.77385,                 1.1131,              0.0092229,              0.0092229,              0.0092229
                    159,                 1.1415,                0.66749,                 1.0882,                0.70329,                0.66778,                0.67751,                0.43525,                 1.1992,                0.77406,                 1.1128,              0.0092179,              0.0092179,              0.0092179
                    160,                 1.1383,                 0.6724,                 1.0938,                0.70111,                0.66927,                  0.678,                0.43579,                 1.1978,                0.77235,                 1.1123,              0.0092129,              0.0092129,              0.0092129
                    161,                 1.1496,                0.67518,                 1.0895,                0.70001,                0.67146,                0.67885,                0.43401,                 1.1969,                0.77156,                  1.112,               0.009208,               0.009208,               0.009208
                    162,                 1.1309,                0.67045,                 1.0871,                0.69533,                 0.6732,                0.67824,                0.43363,                  1.196,                0.77107,                 1.1117,              0.0092031,              0.0092031,              0.0092031
                    163,                 1.1223,                0.66231,                  1.089,                0.69426,                0.67283,                0.67743,                0.43413,                 1.1958,                0.76993,                 1.1118,              0.0091981,              0.0091981,              0.0091981
                    164,                 1.1384,                0.66991,                 1.0872,                0.69222,                0.67482,                0.67742,                0.43545,                 1.1945,                0.76963,                 1.1119,              0.0091932,              0.0091932,              0.0091932
                    165,                 1.1367,                0.66829,                  1.084,                0.69518,                0.67467,                0.67774,                0.43564,                 1.1941,                0.76898,                 1.1119,              0.0091882,              0.0091882,              0.0091882
                    166,                 1.1323,                0.66738,                  1.086,                0.69364,                0.67451,                0.67746,                0.43485,                 1.1935,                0.76843,                 1.1116,              0.0091833,              0.0091833,              0.0091833
                    167,                 1.1232,                0.66319,                 1.0894,                 0.6951,                0.67304,                0.67648,                0.43423,                 1.1931,                 0.7677,                 1.1119,              0.0091783,              0.0091783,              0.0091783
                    168,                 1.1207,                0.66384,                 1.0937,                0.69202,                0.67492,                0.67632,                0.43386,                 1.1924,                0.76748,                 1.1119,              0.0091734,              0.0091734,              0.0091734
                    169,                   1.13,                0.66472,                 1.0888,                0.69735,                0.67001,                0.67664,                0.43423,                 1.1922,                0.76609,                 1.1125,              0.0091684,              0.0091684,              0.0091684
                    170,                 1.1314,                0.67006,                 1.0849,                0.69867,                0.66804,                0.67566,                0.43363,                 1.1915,                0.76544,                  1.112,              0.0091635,              0.0091635,              0.0091635
                    171,                 1.1415,                0.66577,                 1.0793,                0.70289,                0.66842,                0.67644,                0.43443,                 1.1904,                0.76351,                 1.1116,              0.0091585,              0.0091585,              0.0091585
                    172,                 1.1318,                0.66783,                 1.0858,                0.69978,                0.66911,                0.67549,                0.43367,                 1.1894,                0.76357,                 1.1113,              0.0091535,              0.0091535,              0.0091535
                    173,                  1.125,                0.66657,                 1.0883,                0.69767,                0.67361,                0.67649,                0.43452,                 1.1884,                0.76284,                 1.1114,              0.0091486,              0.0091486,              0.0091486
                    174,                 1.1191,                0.65785,                 1.0796,                0.69893,                0.67325,                0.67658,                0.43634,                  1.188,                0.76266,                 1.1115,              0.0091436,              0.0091436,              0.0091436
                    175,                 1.1263,                0.66364,                 1.0803,                0.70209,                0.66939,                0.67524,                0.43585,                 1.1872,                0.76192,                 1.1111,              0.0091387,              0.0091387,              0.0091387
                    176,                 1.1106,                0.64899,                 1.0753,                  0.695,                0.67649,                0.67587,                0.43664,                 1.1869,                0.76194,                 1.1111,              0.0091337,              0.0091337,              0.0091337
                    177,                 1.1061,                0.64732,                 1.0759,                0.69695,                0.67501,                0.67568,                0.43705,                  1.186,                0.76135,                 1.1106,              0.0091288,              0.0091288,              0.0091288
                    178,                 1.1138,                0.65591,                 1.0776,                0.70328,                0.67076,                  0.675,                0.43655,                 1.1852,                0.76135,                 1.1105,              0.0091239,              0.0091239,              0.0091239
                    179,                 1.1174,                0.65479,                 1.0748,                0.70384,                0.67034,                0.67518,                 0.4383,                 1.1835,                0.76081,                 1.1097,              0.0091189,              0.0091189,              0.0091189
                    180,                 1.1159,                0.65046,                 1.0752,                0.70582,                0.67138,                0.67607,                0.43843,                 1.1821,                0.75928,                 1.1093,              0.0091139,              0.0091139,              0.0091139
                    181,                 1.1154,                0.65413,                 1.0823,                0.70296,                0.66993,                0.67543,                0.43913,                 1.1813,                 0.7584,                 1.1093,               0.009109,               0.009109,               0.009109
                    182,                 1.1248,                0.65279,                 1.0768,                0.70594,                0.67068,                0.67598,                0.43986,                 1.1805,                0.75696,                 1.1093,              0.0091041,              0.0091041,              0.0091041
                    183,                 1.1034,                0.64647,                 1.0781,                0.70533,                0.67032,                0.67591,                0.43982,                 1.1801,                0.75662,                 1.1093,              0.0090991,              0.0090991,              0.0090991
                    184,                  1.113,                0.64902,                 1.0796,                0.70536,                0.67237,                0.67646,                0.43949,                 1.1799,                 0.7573,                 1.1094,              0.0090942,              0.0090942,              0.0090942
                    185,                 1.1114,                0.65174,                 1.0734,                0.70973,                0.66809,                0.67616,                0.44021,                   1.18,                 0.7582,                 1.1092,              0.0090892,              0.0090892,              0.0090892
                    186,                 1.0989,                0.64451,                 1.0802,                 0.7097,                0.66786,                0.67688,                0.44044,                 1.1799,                0.75765,                 1.1095,              0.0090843,              0.0090843,              0.0090843
                    187,                 1.1024,                0.64227,                 1.0675,                0.70883,                0.66512,                0.67472,                0.44052,                 1.1796,                0.75706,                 1.1096,              0.0090793,              0.0090793,              0.0090793
                    188,                  1.103,                0.64742,                  1.075,                0.70365,                0.66778,                0.67598,                0.43976,                 1.1796,                 0.7569,                 1.1095,              0.0090744,              0.0090744,              0.0090744
                    189,                 1.1109,                0.64792,                 1.0668,                0.68822,                0.67967,                0.67565,                0.43989,                 1.1796,                 0.7567,                 1.1098,              0.0090694,              0.0090694,              0.0090694
                    190,                  1.104,                0.64034,                 1.0689,                0.68803,                0.67967,                0.67683,                0.44072,                 1.1795,                0.75659,                 1.1099,              0.0090644,              0.0090644,              0.0090644
                    191,                 1.1083,                0.63856,                 1.0717,                0.68899,                0.67967,                0.67665,                0.44055,                 1.1785,                  0.756,                 1.1095,              0.0090595,              0.0090595,              0.0090595
                    192,                 1.1049,                0.64476,                 1.0732,                0.70014,                0.67333,                0.67622,                 0.4408,                 1.1777,                0.75502,                 1.1096,              0.0090545,              0.0090545,              0.0090545
                    193,                 1.0943,                0.64148,                 1.0706,                0.70724,                0.67878,                 0.6869,                0.44163,                 1.1765,                0.75507,                 1.1086,              0.0090496,              0.0090496,              0.0090496
                    194,                 1.0806,                0.62723,                 1.0645,                0.71338,                0.68035,                0.68887,                 0.4423,                  1.176,                0.75524,                 1.1084,              0.0090446,              0.0090446,              0.0090446
                    195,                 1.1202,                 0.6539,                 1.0662,                0.71098,                0.68496,                0.68863,                0.44346,                 1.1761,                 0.7539,                 1.1091,              0.0090397,              0.0090397,              0.0090397
                    196,                 1.0977,                0.63889,                 1.0684,                0.71225,                0.68166,                0.68867,                0.44397,                  1.175,                0.75279,                 1.1088,              0.0090347,              0.0090347,              0.0090347
                    197,                 1.1152,                0.65247,                  1.075,                0.71458,                0.68305,                0.68886,                0.44427,                 1.1753,                0.75198,                 1.1098,              0.0090298,              0.0090298,              0.0090298
                    198,                 1.0926,                0.63593,                 1.0664,                0.68981,                 0.7003,                0.68851,                0.44452,                 1.1751,                0.75133,                 1.1093,              0.0090248,              0.0090248,              0.0090248
                    199,                 1.1017,                0.63922,                 1.0703,                0.68906,                0.70211,                0.68897,                0.44499,                  1.174,                0.75075,                 1.1093,              0.0090199,              0.0090199,              0.0090199
                    200,                  1.108,                0.64147,                 1.0745,                 0.7115,                0.68759,                0.68899,                 0.4459,                 1.1737,                0.75093,                 1.1092,              0.0090149,              0.0090149,              0.0090149
                    201,                 1.0915,                0.64239,                  1.072,                0.70976,                0.68362,                0.68865,                0.44528,                 1.1734,                 0.7496,                 1.1092,                0.00901,                0.00901,                0.00901
                    202,                 1.0845,                0.63401,                 1.0696,                0.71634,                0.68399,                 0.6888,                0.44399,                 1.1733,                0.74884,                 1.1099,              0.0090051,              0.0090051,              0.0090051
                    203,                  1.093,                0.63299,                 1.0662,                 0.7145,                0.68737,                 0.6886,                0.44459,                 1.1729,                0.74847,                 1.1097,              0.0090001,              0.0090001,              0.0090001
                    204,                 1.0922,                0.63664,                 1.0693,                0.69703,                0.69873,                0.68953,                 0.4449,                 1.1732,                0.74815,                 1.1102,              0.0089952,              0.0089952,              0.0089952
                    205,                 1.0932,                0.63939,                 1.0696,                0.69864,                0.69957,                0.68951,                0.44411,                 1.1729,                0.74756,                 1.1102,              0.0089902,              0.0089902,              0.0089902
                    206,                 1.0953,                0.63245,                 1.0634,                0.69823,                0.69899,                0.68969,                0.44537,                 1.1723,                0.74745,                 1.1106,              0.0089853,              0.0089853,              0.0089853
                    207,                 1.0862,                0.63627,                 1.0658,                0.70068,                0.70008,                0.68972,                0.44558,                 1.1719,                0.74619,                 1.1106,              0.0089803,              0.0089803,              0.0089803
                    208,                  1.091,                0.62896,                 1.0672,                0.70404,                0.70519,                0.69022,                0.44719,                  1.171,                0.74521,                 1.1104,              0.0089753,              0.0089753,              0.0089753
                    209,                 1.0896,                0.63171,                 1.0565,                0.70094,                0.70925,                0.68969,                0.44767,                 1.1697,                0.74467,                 1.1097,              0.0089704,              0.0089704,              0.0089704
                    210,                 1.0833,                0.62418,                 1.0585,                  0.702,                0.70947,                0.68877,                0.44797,                 1.1693,                 0.7441,                 1.1096,              0.0089654,              0.0089654,              0.0089654
                    211,                  1.079,                0.62499,                 1.0648,                0.70298,                0.71022,                0.68914,                0.44793,                  1.168,                0.74329,                  1.108,              0.0089605,              0.0089605,              0.0089605
                    212,                 1.0906,                0.63145,                 1.0668,                0.70325,                0.71108,                0.68902,                0.44827,                 1.1676,                0.74284,                 1.1079,              0.0089555,              0.0089555,              0.0089555
                    213,                 1.0874,                0.63664,                 1.0667,                0.70452,                0.71306,                0.68994,                0.44853,                 1.1676,                0.74194,                 1.1079,              0.0089506,              0.0089506,              0.0089506
                    214,                 1.0944,                0.62933,                 1.0611,                0.70289,                 0.7145,                0.68989,                0.44829,                 1.1676,                0.74112,                 1.1086,              0.0089456,              0.0089456,              0.0089456
                    215,                 1.0743,                0.62263,                 1.0598,                0.70385,                0.71263,                0.69024,                0.44783,                 1.1666,                0.74006,                 1.1079,              0.0089407,              0.0089407,              0.0089407
                    216,                  1.087,                0.63965,                 1.0644,                0.70594,                0.71325,                0.69036,                0.44966,                 1.1659,                0.73993,                 1.1072,              0.0089358,              0.0089358,              0.0089358
                    217,                 1.0967,                0.63587,                 1.0649,                0.70655,                0.71142,                 0.6892,                0.44821,                 1.1655,                0.73873,                 1.1071,              0.0089308,              0.0089308,              0.0089308
                    218,                 1.0897,                0.63176,                 1.0627,                0.70781,                0.71007,                0.68953,                0.44896,                 1.1648,                0.73853,                 1.1062,              0.0089258,              0.0089258,              0.0089258
                    219,                 1.0809,                0.62803,                 1.0646,                0.71023,                0.71015,                0.69068,                0.44999,                 1.1648,                0.73712,                 1.1062,              0.0089209,              0.0089209,              0.0089209
                    220,                 1.0854,                 0.6226,                 1.0621,                0.70958,                0.70945,                0.68955,                0.44885,                 1.1635,                0.73711,                 1.1054,              0.0089159,              0.0089159,              0.0089159
                    221,                 1.0822,                0.62564,                 1.0583,                 0.7095,                0.70916,                0.68957,                0.44843,                 1.1626,                0.73711,                 1.1046,               0.008911,               0.008911,               0.008911
                    222,                 1.0878,                0.62977,                 1.0619,                0.71029,                0.70937,                0.68893,                0.44815,                 1.1615,                0.73696,                 1.1038,              0.0089061,              0.0089061,              0.0089061
                    223,                 1.0786,                0.62245,                 1.0586,                0.70934,                0.70882,                 0.6892,                0.44896,                 1.1615,                0.73709,                 1.1037,              0.0089011,              0.0089011,              0.0089011
                    224,                 1.0798,                0.62542,                 1.0571,                0.70757,                0.70895,                0.68856,                0.45057,                 1.1606,                0.73684,                 1.1037,              0.0088962,              0.0088962,              0.0088962
                    225,                 1.0761,                0.62424,                 1.0611,                0.70841,                0.70886,                0.68957,                 0.4511,                 1.1615,                0.73696,                 1.1043,              0.0088912,              0.0088912,              0.0088912
                    226,                 1.0813,                0.62122,                 1.0565,                0.70984,                0.70845,                0.69022,                 0.4518,                 1.1607,                0.73592,                 1.1038,              0.0088863,              0.0088863,              0.0088863
                    227,                 1.0664,                0.61924,                  1.058,                0.70891,                 0.7053,                0.69074,                0.45092,                 1.1598,                0.73537,                 1.1035,              0.0088813,              0.0088813,              0.0088813
                    228,                 1.0693,                0.61817,                 1.0573,                0.71006,                0.70403,                0.69071,                0.45216,                 1.1605,                0.73566,                 1.1039,              0.0088763,              0.0088763,              0.0088763
                    229,                 1.0845,                0.62096,                 1.0526,                0.70856,                0.70565,                  0.691,                0.45255,                   1.16,                0.73574,                 1.1036,              0.0088714,              0.0088714,              0.0088714
                    230,                 1.0669,                0.61957,                 1.0537,                0.70929,                0.70523,                0.69052,                0.45278,                 1.1609,                0.73593,                 1.1043,              0.0088664,              0.0088664,              0.0088664
                    231,                  1.072,                0.61811,                 1.0543,                0.70968,                0.70541,                0.69079,                 0.4536,                 1.1609,                0.73571,                 1.1044,              0.0088615,              0.0088615,              0.0088615
                    232,                 1.0669,                0.60761,                 1.0527,                0.70575,                0.70786,                0.69106,                0.45324,                 1.1619,                0.73586,                 1.1069,              0.0088565,              0.0088565,              0.0088565
                    233,                 1.0696,                0.61872,                 1.0615,                0.70491,                0.70794,                0.69031,                0.45315,                 1.1615,                0.73581,                 1.1066,              0.0088516,              0.0088516,              0.0088516
                    234,                 1.0655,                0.61544,                 1.0549,                0.71252,                 0.7033,                0.68694,                0.45112,                 1.1608,                0.73496,                 1.1068,              0.0088466,              0.0088466,              0.0088466
                    235,                 1.0678,                0.61737,                 1.0507,                0.71174,                0.70359,                0.68634,                0.45246,                 1.1601,                0.73501,                 1.1068,              0.0088417,              0.0088417,              0.0088417
                    236,                 1.0606,                0.61628,                 1.0519,                0.70846,                 0.7049,                0.68406,                0.45065,                 1.1604,                0.73563,                 1.1067,              0.0088368,              0.0088368,              0.0088368
                    237,                 1.0698,                0.61863,                 1.0523,                 0.7089,                0.70493,                0.68414,                 0.4507,                 1.1601,                0.73635,                 1.1071,              0.0088318,              0.0088318,              0.0088318
                    238,                 1.0658,                0.61229,                 1.0485,                0.70981,                0.70431,                0.68443,                 0.4509,                 1.1595,                 0.7366,                  1.107,              0.0088268,              0.0088268,              0.0088268
                    239,                 1.0676,                0.60999,                 1.0519,                0.71051,                0.70534,                0.68609,                0.45307,                 1.1585,                0.73529,                 1.1071,              0.0088219,              0.0088219,              0.0088219
                    240,                 1.0722,                 0.6191,                 1.0511,                0.71101,                0.70559,                0.68608,                0.45277,                 1.1575,                0.73509,                 1.1065,               0.008817,               0.008817,               0.008817
                    241,                 1.0652,                0.61361,                 1.0488,                0.71186,                0.70583,                0.68594,                0.45319,                 1.1568,                0.73556,                 1.1067,               0.008812,               0.008812,               0.008812
                    242,                 1.0718,                0.61682,                 1.0475,                 0.7116,                0.70676,                0.68621,                0.45243,                 1.1561,                0.73687,                 1.1047,              0.0088071,              0.0088071,              0.0088071
                    243,                 1.0747,                0.62112,                 1.0565,                0.71228,                0.70811,                0.68651,                0.45234,                 1.1547,                0.73642,                 1.1031,              0.0088021,              0.0088021,              0.0088021
                    244,                 1.0635,                0.61027,                 1.0526,                0.71206,                0.70842,                0.68536,                0.45309,                 1.1544,                0.73584,                 1.1026,              0.0087972,              0.0087972,              0.0087972
                    245,                 1.0692,                0.61673,                 1.0543,                0.71294,                0.70797,                0.68559,                0.45216,                 1.1533,                0.73534,                 1.1022,              0.0087922,              0.0087922,              0.0087922
                    246,                 1.0847,                0.62011,                 1.0532,                0.71358,                 0.7079,                0.68619,                0.45235,                 1.1532,                0.73569,                 1.1024,              0.0087872,              0.0087872,              0.0087872
                    247,                 1.0673,                0.60746,                  1.054,                0.70808,                0.70094,                0.67784,                0.45306,                 1.1539,                0.73646,                 1.1029,              0.0087823,              0.0087823,              0.0087823
                    248,                 1.0507,                0.59559,                 1.0443,                0.70468,                0.70285,                0.67744,                0.45287,                 1.1544,                0.73578,                 1.1028,              0.0087774,              0.0087774,              0.0087774
                    249,                 1.0554,                 0.6035,                 1.0501,                0.70227,                0.70266,                0.67735,                0.45413,                 1.1539,                0.73516,                 1.1028,              0.0087724,              0.0087724,              0.0087724
                    250,                  1.044,                0.59676,                  1.049,                0.69927,                0.70566,                0.67845,                0.45429,                 1.1545,                0.73454,                 1.1033,              0.0087674,              0.0087674,              0.0087674
                    251,                 1.0684,                0.61169,                 1.0524,                0.69935,                0.70508,                0.67782,                0.45221,                 1.1538,                0.73398,                 1.1032,              0.0087625,              0.0087625,              0.0087625
                    252,                 1.0626,                0.60633,                 1.0511,                0.70019,                0.70536,                0.67865,                  0.451,                  1.154,                0.73353,                 1.1033,              0.0087576,              0.0087576,              0.0087576
                    253,                 1.0634,                0.61478,                 1.0522,                0.70064,                0.69944,                0.67808,                0.45406,                 1.1538,                0.73301,                  1.103,              0.0087526,              0.0087526,              0.0087526
                    254,                 1.0674,                0.60942,                 1.0466,                0.69999,                0.70076,                0.67801,                0.45365,                 1.1529,                0.73323,                 1.1031,              0.0087476,              0.0087476,              0.0087476
