                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    304,                 1.1129,                0.64457,                 1.0407,                0.70053,                0.67855,                0.67018,                0.45881,                 1.1653,                0.71734,                 1.0761,              0.0085002,              0.0085002,              0.0085002
                    305,                 1.1007,                0.63387,                 1.0422,                0.70604,                 0.6749,                0.67121,                0.45958,                 1.1643,                 0.7168,                 1.0758,              0.0084952,              0.0084952,              0.0084952
                    306,                  1.105,                0.63537,                 1.0356,                0.70921,                0.67382,                0.67114,                0.45998,                 1.1636,                0.71632,                 1.0756,              0.0084903,              0.0084903,              0.0084903
                    307,                 1.1029,                0.63476,                 1.0334,                 0.7073,                0.67527,                0.67241,                0.46078,                 1.1625,                0.71522,                 1.0752,              0.0084853,              0.0084853,              0.0084853
                    308,                 1.1062,                0.63869,                 1.0389,                0.70504,                0.67511,                0.67257,                0.46085,                 1.1621,                0.71456,                 1.0753,              0.0084803,              0.0084803,              0.0084803
                    309,                 1.1021,                0.64148,                 1.0436,                0.70533,                0.67591,                0.67345,                0.46063,                 1.1613,                0.71456,                 1.0752,              0.0084754,              0.0084754,              0.0084754
                    310,                 1.0979,                0.63603,                 1.0391,                0.70448,                0.67647,                0.67371,                0.46092,                  1.161,                0.71445,                 1.0751,              0.0084705,              0.0084705,              0.0084705
                    311,                 1.1151,                0.64564,                 1.0437,                0.70551,                0.67596,                0.67296,                0.46111,                 1.1608,                0.71449,                 1.0751,              0.0084655,              0.0084655,              0.0084655
                    312,                 1.1049,                0.64482,                 1.0441,                0.70512,                0.67572,                0.67322,                0.46235,                 1.1607,                0.71418,                 1.0752,              0.0084606,              0.0084606,              0.0084606
                    313,                 1.1017,                0.64196,                 1.0382,                0.70674,                0.67497,                0.67284,                0.46166,                 1.1598,                0.71365,                 1.0745,              0.0084556,              0.0084556,              0.0084556
                    314,                 1.1116,                0.64429,                 1.0432,                0.70949,                0.67546,                0.67522,                0.46329,                 1.1587,                0.71251,                 1.0742,              0.0084507,              0.0084507,              0.0084507
                    315,                 1.0947,                0.63733,                 1.0375,                0.70681,                0.67742,                 0.6739,                0.46378,                 1.1574,                0.71182,                  1.073,              0.0084457,              0.0084457,              0.0084457
                    316,                 1.1012,                0.63633,                  1.036,                 0.7151,                0.67203,                0.67417,                0.46412,                 1.1574,                0.71182,                 1.0735,              0.0084408,              0.0084408,              0.0084408
                    317,                 1.1121,                0.64247,                 1.0365,                0.71528,                0.67229,                0.67426,                0.46428,                 1.1565,                 0.7115,                 1.0724,              0.0084358,              0.0084358,              0.0084358
                    318,                 1.1017,                0.63873,                 1.0359,                 0.7155,                0.67303,                0.67415,                0.46459,                 1.1557,                0.71068,                 1.0722,              0.0084309,              0.0084309,              0.0084309
                    319,                 1.1053,                0.63765,                 1.0356,                0.71928,                0.67668,                0.67523,                0.46448,                 1.1557,                 0.7112,                 1.0726,              0.0084259,              0.0084259,              0.0084259
                    320,                 1.1002,                0.63519,                 1.0265,                0.71755,                0.67697,                0.67362,                0.46427,                 1.1554,                0.71107,                 1.0724,              0.0084209,              0.0084209,              0.0084209
                    321,                 1.1014,                0.64002,                 1.0343,                0.71317,                0.67534,                0.67364,                0.46313,                 1.1557,                0.71118,                 1.0725,               0.008416,               0.008416,               0.008416
                    322,                 1.1021,                0.63992,                 1.0353,                0.71325,                 0.6764,                0.67408,                0.46314,                 1.1551,                0.71099,                 1.0721,               0.008411,               0.008411,               0.008411
                    323,                 1.0982,                0.63374,                 1.0365,                0.71608,                0.68069,                0.67435,                0.46346,                 1.1538,                0.70977,                 1.0721,              0.0084061,              0.0084061,              0.0084061
                    324,                 1.0989,                0.63586,                 1.0378,                0.71695,                0.68141,                0.67437,                0.46271,                 1.1532,                0.70912,                 1.0719,              0.0084012,              0.0084012,              0.0084012
                    325,                 1.1111,                 0.6419,                 1.0342,                0.71487,                0.68199,                0.67586,                0.46426,                 1.1521,                0.70955,                   1.07,              0.0083962,              0.0083962,              0.0083962
                    326,                 1.1052,                0.64226,                 1.0381,                0.71476,                0.68354,                0.67593,                0.46495,                 1.1518,                0.70925,                 1.0698,              0.0083913,              0.0083913,              0.0083913
                    327,                 1.0873,                0.62984,                 1.0342,                0.71432,                0.68411,                0.67549,                0.46452,                 1.1511,                0.70785,                 1.0696,              0.0083863,              0.0083863,              0.0083863
                    328,                 1.0967,                0.63523,                 1.0353,                0.71296,                 0.6854,                 0.6758,                0.46706,                 1.1508,                0.70754,                 1.0693,              0.0083814,              0.0083814,              0.0083814
                    329,                 1.0873,                0.62706,                 1.0325,                 0.7136,                0.68449,                0.67584,                0.46747,                 1.1505,                0.70616,                 1.0707,              0.0083764,              0.0083764,              0.0083764
                    330,                 1.0967,                0.63838,                 1.0377,                0.71369,                0.68477,                0.67626,                0.46732,                 1.1501,                0.70649,                 1.0704,              0.0083715,              0.0083715,              0.0083715
                    331,                 1.1075,                0.64227,                 1.0371,                0.71509,                0.68394,                0.67478,                 0.4669,                 1.1496,                 0.7061,                 1.0705,              0.0083665,              0.0083665,              0.0083665
                    332,                 1.0981,                0.63374,                 1.0344,                0.71718,                0.68413,                0.67623,                0.46669,                 1.1494,                 0.7065,                 1.0708,              0.0083616,              0.0083616,              0.0083616
                    333,                 1.0956,                0.63165,                 1.0317,                0.72023,                0.68666,                0.67646,                0.46612,                  1.149,                0.70646,                 1.0707,              0.0083566,              0.0083566,              0.0083566
                    334,                  1.113,                0.64464,                 1.0354,                 0.7164,                0.68628,                0.67538,                0.46578,                 1.1488,                0.70652,                 1.0706,              0.0083517,              0.0083517,              0.0083517
                    335,                  1.092,                0.62792,                   1.03,                 0.7151,                0.68629,                0.67533,                0.46552,                 1.1485,                0.70568,                 1.0701,              0.0083467,              0.0083467,              0.0083467
                    336,                 1.0833,                0.62638,                 1.0329,                0.71509,                0.68839,                0.67481,                0.46503,                  1.148,                0.70485,                 1.0703,              0.0083418,              0.0083418,              0.0083418
                    337,                 1.0848,                0.62624,                 1.0315,                0.71396,                0.68847,                0.67443,                0.46586,                 1.1479,                0.70431,                 1.0703,              0.0083368,              0.0083368,              0.0083368
                    338,                 1.0958,                0.63098,                 1.0342,                0.71527,                0.68781,                0.67479,                0.46616,                 1.1477,                0.70463,                 1.0704,              0.0083319,              0.0083319,              0.0083319
                    339,                 1.0828,                0.62113,                 1.0288,                0.71714,                0.68595,                0.67566,                0.46659,                 1.1471,                0.70355,                 1.0705,              0.0083269,              0.0083269,              0.0083269
                    340,                 1.0891,                0.62292,                 1.0275,                 0.7181,                0.68517,                0.67345,                 0.4648,                 1.1469,                0.70254,                 1.0692,              0.0083219,              0.0083219,              0.0083219
                    341,                 1.0916,                0.62657,                 1.0268,                0.71927,                0.68576,                0.67491,                0.46551,                 1.1463,                0.70149,                 1.0692,               0.008317,               0.008317,               0.008317
                    342,                 1.0876,                0.62989,                 1.0343,                 0.7206,                0.67935,                 0.6754,                0.46474,                 1.1455,                0.70024,                 1.0688,               0.008312,               0.008312,               0.008312
                    343,                 1.0953,                0.63022,                 1.0357,                 0.7223,                0.68541,                0.67588,                0.46642,                 1.1444,                0.70074,                 1.0681,              0.0083071,              0.0083071,              0.0083071
                    344,                 1.0809,                0.62499,                 1.0296,                0.71369,                0.68436,                0.67647,                0.46717,                 1.1436,                0.70079,                 1.0679,              0.0083022,              0.0083022,              0.0083022
                    345,                 1.0877,                0.62501,                 1.0326,                0.71813,                0.68707,                0.67417,                0.46627,                 1.1434,                0.70066,                 1.0675,              0.0082972,              0.0082972,              0.0082972
                    346,                 1.0844,                0.62569,                 1.0301,                0.71587,                0.68907,                0.67638,                0.46742,                 1.1423,                0.70045,                 1.0675,              0.0082922,              0.0082922,              0.0082922
                    347,                 1.0941,                 0.6299,                 1.0308,                0.71708,                0.68912,                0.67845,                0.46817,                 1.1421,                0.70044,                 1.0675,              0.0082873,              0.0082873,              0.0082873
                    348,                 1.0928,                0.62597,                 1.0304,                0.71695,                0.68996,                0.67915,                0.46937,                 1.1422,                0.70049,                 1.0682,              0.0082824,              0.0082824,              0.0082824
                    349,                 1.0876,                0.62639,                 1.0322,                0.71765,                0.69001,                0.67887,                0.47084,                 1.1412,                0.69962,                 1.0678,              0.0082774,              0.0082774,              0.0082774
                    350,                 1.0835,                0.62313,                 1.0355,                 0.7181,                0.68948,                0.67666,                0.46873,                 1.1403,                0.70045,                 1.0679,              0.0082725,              0.0082725,              0.0082725
                    351,                 1.0848,                0.62633,                 1.0257,                0.71711,                0.69007,                0.67807,                0.46961,                 1.1399,                0.70061,                 1.0674,              0.0082675,              0.0082675,              0.0082675
                    352,                 1.0753,                0.61914,                 1.0285,                0.71329,                0.69051,                0.67912,                0.47166,                 1.1401,                0.70066,                 1.0676,              0.0082626,              0.0082626,              0.0082626
                    353,                 1.0798,                0.62158,                 1.0246,                0.71226,                0.69054,                0.67902,                0.47084,                 1.1397,                0.70016,                 1.0674,              0.0082576,              0.0082576,              0.0082576
                    354,                 1.0839,                0.62133,                  1.028,                0.71159,                0.69161,                0.67882,                0.47146,                 1.1395,                0.69914,                 1.0672,              0.0082527,              0.0082527,              0.0082527
                    355,                 1.0874,                0.62496,                  1.033,                 0.7104,                0.68582,                0.67818,                0.47071,                  1.139,                0.69961,                 1.0668,              0.0082477,              0.0082477,              0.0082477
                    356,                 1.0792,                0.62155,                 1.0281,                0.71346,                0.68377,                0.67885,                0.47094,                 1.1387,                0.69968,                  1.067,              0.0082428,              0.0082428,              0.0082428
                    357,                 1.0787,                0.62158,                  1.024,                 0.7047,                0.68748,                0.67881,                0.47098,                 1.1383,                0.69925,                 1.0669,              0.0082378,              0.0082378,              0.0082378
                    358,                 1.0841,                0.62192,                 1.0272,                0.71412,                0.68328,                0.67929,                 0.4709,                 1.1362,                0.69888,                 1.0657,              0.0082328,              0.0082328,              0.0082328
                    359,                 1.0885,                0.62424,                 1.0251,                0.70841,                0.68609,                0.67954,                0.47134,                 1.1364,                 0.6992,                 1.0659,              0.0082279,              0.0082279,              0.0082279
                    360,                 1.0836,                0.62495,                 1.0299,                0.71074,                0.68626,                0.68008,                0.47108,                  1.136,                0.69897,                 1.0657,              0.0082229,              0.0082229,              0.0082229
                    361,                 1.0791,                0.62123,                 1.0282,                0.70511,                0.69137,                0.68003,                0.47115,                 1.1353,                0.69803,                 1.0651,               0.008218,               0.008218,               0.008218
                    362,                 1.0949,                 0.6283,                 1.0238,                0.70843,                0.69057,                0.68008,                0.47194,                 1.1346,                 0.6975,                 1.0646,              0.0082131,              0.0082131,              0.0082131
                    363,                 1.0766,                0.61722,                 1.0297,                0.70965,                0.68934,                0.67971,                0.47059,                 1.1346,                0.69789,                 1.0647,              0.0082081,              0.0082081,              0.0082081
                    364,                 1.0809,                0.62231,                 1.0269,                0.71034,                0.69161,                0.68111,                0.47155,                 1.1352,                0.69813,                 1.0662,              0.0082032,              0.0082032,              0.0082032
                    365,                 1.0763,                0.61554,                 1.0249,                0.71059,                0.69264,                0.68053,                0.47265,                 1.1354,                0.69849,                 1.0666,              0.0081982,              0.0081982,              0.0081982
                    366,                 1.0821,                0.62487,                 1.0315,                0.71076,                0.69272,                0.67966,                0.47181,                 1.1348,                 0.6976,                 1.0666,              0.0081932,              0.0081932,              0.0081932
                    367,                 1.0787,                 0.6196,                 1.0272,                0.71063,                 0.6929,                0.67972,                0.47159,                  1.134,                0.69754,                 1.0662,              0.0081883,              0.0081883,              0.0081883
                    368,                 1.0721,                0.61087,                 1.0228,                0.71059,                0.69374,                0.67981,                0.47241,                 1.1331,                0.69664,                 1.0656,              0.0081834,              0.0081834,              0.0081834
                    369,                  1.079,                0.61896,                 1.0246,                0.71011,                0.69367,                0.67925,                0.47169,                 1.1328,                0.69573,                 1.0654,              0.0081784,              0.0081784,              0.0081784
                    370,                 1.0681,                0.60791,                  1.022,                0.71066,                0.69462,                0.67995,                 0.4725,                 1.1321,                0.69523,                 1.0653,              0.0081735,              0.0081735,              0.0081735
                    371,                 1.0786,                0.62069,                 1.0267,                 0.7134,                0.69609,                0.68017,                0.47123,                 1.1317,                0.69491,                 1.0651,              0.0081685,              0.0081685,              0.0081685
                    372,                 1.0827,                0.62304,                 1.0239,                0.71238,                0.69675,                 0.6793,                0.47125,                 1.1312,                0.69469,                  1.065,              0.0081636,              0.0081636,              0.0081636
                    373,                 1.0849,                0.62257,                 1.0248,                0.71339,                0.69647,                0.67832,                0.46971,                 1.1302,                0.69488,                  1.065,              0.0081586,              0.0081586,              0.0081586
                    374,                   1.08,                0.61801,                  1.022,                0.71549,                0.69438,                0.67877,                0.46986,                 1.1298,                0.69496,                 1.0648,              0.0081537,              0.0081537,              0.0081537
                    375,                 1.0804,                0.61895,                 1.0267,                0.71427,                0.69702,                0.67955,                0.47019,                 1.1294,                0.69481,                 1.0648,              0.0081487,              0.0081487,              0.0081487
                    376,                 1.0767,                 0.6161,                 1.0239,                0.71395,                0.69586,                0.67894,                0.46931,                 1.1289,                0.69369,                 1.0645,              0.0081437,              0.0081437,              0.0081437
                    377,                 1.0742,                0.61537,                  1.022,                0.71365,                 0.6959,                0.67841,                0.47053,                 1.1286,                0.69339,                 1.0642,              0.0081388,              0.0081388,              0.0081388
                    378,                 1.0875,                0.61897,                  1.026,                0.71429,                0.69514,                0.67831,                0.47052,                 1.1286,                0.69314,                 1.0644,              0.0081338,              0.0081338,              0.0081338
                    379,                 1.0732,                0.61302,                 1.0215,                0.71437,                0.69543,                0.67738,                0.46957,                 1.1281,                 0.6939,                 1.0644,              0.0081289,              0.0081289,              0.0081289
                    380,                 1.0598,                0.60467,                 1.0218,                0.71428,                0.69494,                0.67785,                0.46989,                 1.1274,                 0.6933,                 1.0643,              0.0081239,              0.0081239,              0.0081239
                    381,                 1.0793,                0.61626,                 1.0217,                0.71343,                0.69497,                0.67743,                0.46947,                 1.1274,                0.69335,                 1.0646,               0.008119,               0.008119,               0.008119
                    382,                 1.0646,                0.61129,                  1.026,                0.71373,                0.69438,                0.67748,                0.46902,                 1.1269,                0.69333,                 1.0646,              0.0081141,              0.0081141,              0.0081141
                    383,                 1.0741,                0.61384,                 1.0238,                0.71856,                0.69237,                0.67745,                0.46975,                 1.1261,                0.69222,                 1.0644,              0.0081091,              0.0081091,              0.0081091
                    384,                 1.0717,                 0.6123,                 1.0213,                0.71851,                0.69214,                0.67796,                 0.4708,                 1.1261,                0.69271,                 1.0645,              0.0081042,              0.0081042,              0.0081042
                    385,                 1.0696,                0.61139,                 1.0225,                0.71803,                0.69194,                0.67811,                0.46997,                 1.1254,                0.69209,                 1.0644,              0.0080992,              0.0080992,              0.0080992
                    386,                 1.0732,                0.61336,                 1.0218,                0.71791,                0.69244,                0.67831,                0.47026,                 1.1252,                0.69156,                 1.0646,              0.0080942,              0.0080942,              0.0080942
                    387,                 1.0609,                0.60984,                 1.0247,                0.71859,                0.69161,                0.67772,                0.47055,                 1.1248,                0.69158,                 1.0642,              0.0080893,              0.0080893,              0.0080893
                    388,                 1.0662,                0.60668,                 1.0216,                0.71946,                0.69078,                0.67766,                0.46772,                 1.1246,                0.69108,                 1.0646,              0.0080844,              0.0080844,              0.0080844
                    389,                 1.0743,                0.62064,                 1.0257,                0.71399,                0.68926,                0.67742,                0.46879,                 1.1244,                0.69101,                 1.0648,              0.0080794,              0.0080794,              0.0080794
                    390,                 1.0641,                0.61679,                 1.0278,                0.71504,                0.68892,                0.67759,                0.46908,                  1.124,                0.69035,                 1.0653,              0.0080745,              0.0080745,              0.0080745
                    391,                 1.0687,                0.61021,                  1.024,                0.71684,                0.68809,                0.67781,                0.46768,                 1.1244,                0.68936,                 1.0653,              0.0080695,              0.0080695,              0.0080695
                    392,                 1.0733,                0.60868,                 1.0213,                0.72425,                0.68212,                0.67775,                0.46898,                 1.1235,                0.68846,                 1.0654,              0.0080646,              0.0080646,              0.0080646
                    393,                  1.072,                  0.607,                 1.0185,                0.72573,                0.68105,                0.67752,                0.46976,                 1.1235,                 0.6873,                 1.0654,              0.0080596,              0.0080596,              0.0080596
                    394,                 1.0597,                0.60483,                 1.0189,                0.72608,                0.68207,                0.67784,                0.47027,                 1.1238,                0.68629,                 1.0659,              0.0080547,              0.0080547,              0.0080547
                    395,                 1.0696,                0.61005,                 1.0182,                0.72511,                0.68341,                0.68034,                0.47107,                 1.1236,                0.68544,                 1.0657,              0.0080497,              0.0080497,              0.0080497
                    396,                 1.0746,                0.61564,                 1.0259,                0.72319,                0.68485,                0.68082,                0.47047,                 1.1235,                0.68545,                 1.0657,              0.0080447,              0.0080447,              0.0080447
                    397,                 1.0646,                0.60645,                 1.0178,                0.72271,                 0.6853,                0.68086,                0.47011,                 1.1236,                0.68562,                 1.0659,              0.0080398,              0.0080398,              0.0080398
                    398,                 1.0783,                0.61681,                 1.0216,                0.72634,                0.68472,                0.68052,                0.47043,                 1.1227,                0.68456,                 1.0656,              0.0080348,              0.0080348,              0.0080348
                    399,                 1.0733,                0.61399,                 1.0191,                0.72771,                0.68313,                0.68035,                 0.4703,                 1.1232,                0.68474,                 1.0659,              0.0080299,              0.0080299,              0.0080299
                    400,                 1.0639,                0.60998,                 1.0213,                0.72845,                0.68405,                0.67922,                0.47073,                  1.123,                0.68426,                 1.0662,              0.0080249,              0.0080249,              0.0080249
                    401,                 1.0697,                 0.6151,                 1.0218,                 0.7285,                0.68542,                0.67943,                 0.4704,                  1.123,                0.68432,                 1.0657,                0.00802,                0.00802,                0.00802
                    402,                 1.0594,                0.60282,                 1.0215,                0.72902,                0.68584,                0.68013,                0.47172,                 1.1227,                  0.684,                 1.0664,              0.0080151,              0.0080151,              0.0080151
                    403,                 1.0569,                0.60314,                 1.0192,                0.72764,                0.68683,                0.67983,                0.47157,                 1.1231,                0.68465,                 1.0665,              0.0080101,              0.0080101,              0.0080101
                    404,                 1.0546,                0.60505,                 1.0206,                0.73192,                0.68749,                0.67942,                0.47135,                 1.1227,                0.68433,                 1.0666,              0.0080051,              0.0080051,              0.0080051
                    405,                 1.0676,                0.60942,                 1.0204,                0.72525,                0.68844,                 0.6801,                0.46995,                 1.1227,                0.68433,                 1.0669,              0.0080002,              0.0080002,              0.0080002
                    406,                 1.0671,                0.61037,                 1.0233,                 0.7236,                0.68782,                0.67918,                0.46931,                 1.1225,                0.68392,                 1.0668,              0.0079953,              0.0079953,              0.0079953
                    407,                 1.0579,                0.60518,                 1.0168,                0.72156,                0.68963,                0.67916,                0.46802,                 1.1217,                0.68322,                 1.0665,              0.0079903,              0.0079903,              0.0079903
                    408,                 1.0707,                0.61157,                 1.0193,                0.72162,                 0.6903,                0.67949,                0.46885,                 1.1215,                0.68305,                 1.0667,              0.0079854,              0.0079854,              0.0079854
                    409,                 1.0632,                0.60996,                 1.0185,                0.72441,                 0.6931,                0.67947,                0.46766,                 1.1209,                0.68293,                 1.0666,              0.0079804,              0.0079804,              0.0079804
                    410,                  1.077,                 0.6166,                 1.0227,                0.72527,                 0.6939,                 0.6793,                0.46748,                 1.1204,                 0.6818,                 1.0661,              0.0079755,              0.0079755,              0.0079755
                    411,                 1.0611,                0.60715,                  1.018,                0.72524,                0.69534,                0.67909,                0.46713,                 1.1194,                0.68141,                  1.066,              0.0079705,              0.0079705,              0.0079705
                    412,                 1.0603,                0.60337,                 1.0158,                0.72058,                0.69693,                0.68141,                0.46698,                 1.1186,                 0.6812,                 1.0654,              0.0079656,              0.0079656,              0.0079656
                    413,                 1.0584,                 0.6032,                 1.0132,                0.71967,                 0.6982,                0.68205,                0.46799,                 1.1181,                0.68011,                 1.0646,              0.0079606,              0.0079606,              0.0079606
                    414,                 1.0621,                0.60275,                 1.0159,                0.71937,                0.69746,                0.68144,                0.46735,                 1.1186,                0.67967,                  1.065,              0.0079556,              0.0079556,              0.0079556
                    415,                 1.0648,                0.60486,                 1.0153,                0.71954,                0.69631,                0.68136,                0.46869,                  1.118,                0.67974,                 1.0649,              0.0079507,              0.0079507,              0.0079507
                    416,                  1.059,                0.61122,                 1.0232,                0.72075,                0.69253,                 0.6811,                 0.4684,                 1.1174,                0.67933,                 1.0643,              0.0079457,              0.0079457,              0.0079457
                    417,                 1.0607,                0.60631,                 1.0166,                 0.7222,                  0.693,                0.68152,                0.46824,                 1.1175,                0.67924,                 1.0646,              0.0079408,              0.0079408,              0.0079408
                    418,                 1.0593,                0.60524,                 1.0166,                0.72392,                0.69225,                0.68162,                0.46833,                 1.1167,                0.68021,                 1.0649,              0.0079358,              0.0079358,              0.0079358
                    419,                 1.0665,                0.60796,                 1.0158,                0.72998,                0.69137,                0.68216,                0.46916,                 1.1168,                0.68013,                 1.0652,              0.0079309,              0.0079309,              0.0079309
                    420,                 1.0493,                0.59453,                 1.0122,                0.72677,                 0.6912,                0.68249,                 0.4699,                 1.1163,                0.68055,                 1.0653,              0.0079259,              0.0079259,              0.0079259
